query,plan,execution_time (ms)
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        inner join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 119879.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 716.244, 'Actual Total Time': 2090.462, 'Actual Rows': 883916, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 710.006, 'Actual Total Time': 957.012, 'Actual Rows': 294639, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 54.606, 'Actual Total Time': 286.322, 'Actual Rows': 373495, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 119879.0)', 'Rows Removed by Filter': 159839}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 152.743, 'Actual Total Time': 152.744, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.637, 'Actual Total Time': 60.021, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",2155.585
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        right join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 179617.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 627.215, 'Actual Total Time': 1172.525, 'Actual Rows': 881532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 620.563, 'Actual Total Time': 878.654, 'Actual Rows': 293844, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 89.035, 'Actual Total Time': 261.115, 'Actual Rows': 293844, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 179617.0)', 'Rows Removed by Filter': 239489}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 152.837, 'Actual Total Time': 152.837, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.779, 'Actual Total Time': 65.25, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1235.687
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        left join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 179617.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 638.696, 'Actual Total Time': 1189.722, 'Actual Rows': 881532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 639.939, 'Actual Total Time': 859.568, 'Actual Rows': 293844, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 80.482, 'Actual Total Time': 270.048, 'Actual Rows': 293844, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 179617.0)', 'Rows Removed by Filter': 239489}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 150.706, 'Actual Total Time': 150.707, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.898, 'Actual Total Time': 61.576, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1255.041
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        inner join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 179617.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 634.609, 'Actual Total Time': 1182.945, 'Actual Rows': 881532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 627.728, 'Actual Total Time': 869.28, 'Actual Rows': 293844, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 88.363, 'Actual Total Time': 271.25, 'Actual Rows': 293844, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 179617.0)', 'Rows Removed by Filter': 239489}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 158.301, 'Actual Total Time': 158.302, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.159, 'Actual Total Time': 61.654, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1246.867
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        right join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 240480.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 563.983, 'Actual Total Time': 975.597, 'Actual Rows': 638080, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 556.821, 'Actual Total Time': 723.766, 'Actual Rows': 212693, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 133.861, 'Actual Total Time': 257.283, 'Actual Rows': 212693, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 240480.0)', 'Rows Removed by Filter': 320640}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 154.189, 'Actual Total Time': 154.19, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 23.375, 'Actual Total Time': 64.178, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1024.612
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        left join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 240480.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 593.574, 'Actual Total Time': 1007.248, 'Actual Rows': 638080, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 592.198, 'Actual Total Time': 760.325, 'Actual Rows': 212693, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 164.475, 'Actual Total Time': 280.228, 'Actual Rows': 212693, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 240480.0)', 'Rows Removed by Filter': 320640}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 156.235, 'Actual Total Time': 156.236, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2656, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.505, 'Actual Total Time': 63.185, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1053.896
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        inner join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 240480.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 664.253, 'Actual Total Time': 1071.619, 'Actual Rows': 638080, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 661.095, 'Actual Total Time': 838.424, 'Actual Rows': 212693, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 157.692, 'Actual Total Time': 296.192, 'Actual Rows': 212693, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 240480.0)', 'Rows Removed by Filter': 320640}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 184.631, 'Actual Total Time': 184.632, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 33.936, 'Actual Total Time': 77.487, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",1122.455
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        right join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 301367.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 495.839, 'Actual Total Time': 765.635, 'Actual Rows': 394532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 497.947, 'Actual Total Time': 625.266, 'Actual Rows': 131511, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 165.508, 'Actual Total Time': 246.521, 'Actual Rows': 131511, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 301367.0)', 'Rows Removed by Filter': 401823}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 154.113, 'Actual Total Time': 154.114, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 25.244, 'Actual Total Time': 57.439, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",793.267
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        left join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 301367.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 534.61, 'Actual Total Time': 801.762, 'Actual Rows': 394532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 528.101, 'Actual Total Time': 655.073, 'Actual Rows': 131511, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 194.548, 'Actual Total Time': 271.943, 'Actual Rows': 131511, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 301367.0)', 'Rows Removed by Filter': 401823}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 157.128, 'Actual Total Time': 157.129, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2656, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 25.963, 'Actual Total Time': 62.12, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",829.609
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        inner join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 301367.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 550.242, 'Actual Total Time': 818.727, 'Actual Rows': 394532, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 551.741, 'Actual Total Time': 678.307, 'Actual Rows': 131511, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 167.025, 'Actual Total Time': 260.174, 'Actual Rows': 131511, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 301367.0)', 'Rows Removed by Filter': 401823}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 157.72, 'Actual Total Time': 157.721, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2624, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.612, 'Actual Total Time': 65.193, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",846.374
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part        right join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 179021.0 and partsupp.ps_partkey > 361542.0 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 13473.44, 'Total Cost': 87478.58, 'Plan Rows': 177774, 'Plan Width': 274, 'Actual Startup Time': 453.205, 'Actual Total Time': 587.421, 'Actual Rows': 153832, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Join Type': 'Inner', 'Startup Cost': 12473.44, 'Total Cost': 68701.18, 'Plan Rows': 74072, 'Plan Width': 274, 'Actual Startup Time': 446.196, 'Actual Total Time': 500.889, 'Actual Rows': 51277, 'Actual Loops': 3, 'Inner Unique': False, 'Hash Cond': '(partsupp.ps_partkey = part.p_partkey)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'partsupp', 'Alias': 'partsupp', 'Startup Cost': 0.0, 'Total Cost': 44883.79, 'Plan Rows': 222218, 'Plan Width': 144, 'Actual Startup Time': 195.371, 'Actual Total Time': 234.502, 'Actual Rows': 51277, 'Actual Loops': 3, 'Filter': '((ps_partkey)::numeric > 361542.0)', 'Rows Removed by Filter': 482056}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': True, 'Startup Cost': 10693.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 162.605, 'Actual Total Time': 162.606, 'Actual Rows': 73660, 'Actual Loops': 3, 'Hash Buckets': 32768, 'Original Hash Buckets': 32768, 'Hash Batches': 16, 'Original Hash Batches': 8, 'Peak Memory Usage': 2656, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 10693.0, 'Plan Rows': 55555, 'Plan Width': 130, 'Actual Startup Time': 24.174, 'Actual Total Time': 61.169, 'Actual Rows': 73660, 'Actual Loops': 3, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 59674}]}]}]}",598.095
