query,plan,execution_time (ms),tables
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select n_nationkey from nation ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""nation"", ""Alias"": ""nation"", ""Startup Cost"": 0.0, ""Total Cost"": 1.25, ""Plan Rows"": 25, ""Plan Width"": 4}}",0.041,"[""nation""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_nationkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 140}}",7.732,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_comment, s_suppkey, s_nationkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 138}}",7.7,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_phone, s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 119}}",7.732,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_suppkey, s_nationkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 81}}",7.968,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_suppkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 140}}",7.778,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select s_address, s_phone, s_name, s_acctbal, s_comment, s_suppkey, s_nationkey from supplier ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1286.0, ""Plan Rows"": 40000, ""Plan Width"": 144}}",7.828,"[""supplier""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 26}}",443.773,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_name from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 19}}",49.708,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 4}}",49.878,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 16}}",58.808,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 6}}",57.222,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 73}}",60.836,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 11}}",61.291,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 4}}",54.21,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 20}}",57.737,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_name from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 23}}",57.659,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 10}}",61.374,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_address, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 32}}",59.384,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_mktsegment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 27}}",66.152,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 23}}",53.968,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_comment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 77}}",60.58,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 77}}",80.835,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_phone from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 89}}",62.11,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_phone from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 20}}",57.634,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_name, c_mktsegment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 34}}",62.034,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_name, c_mktsegment, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 56}}",60.611,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_custkey, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 26}}",68.112,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 27}}",56.687,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_mktsegment, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 88}}",60.705,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_phone, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 26}}",60.932,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 46}}",58.747,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_phone, c_mktsegment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 31}}",62.574,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_name, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 118}}",60.197,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_name, c_comment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 96}}",60.753,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_name, c_mktsegment, c_custkey, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 40}}",59.906,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_mktsegment, c_custkey, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 25}}",62.762,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_custkey, c_address, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 52}}",59.806,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_phone, c_name, c_mktsegment from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 119}}",61.722,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_name, c_address, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 124}}",64.215,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_phone, c_name, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 114}}",61.415,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_name, c_comment, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 122}}",60.975,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_name, c_mktsegment, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 107}}",60.67,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_comment, c_custkey, c_address, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 109}}",60.949,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_nationkey, c_comment, c_mktsegment, c_acctbal from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 94}}",61.025,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_phone, c_nationkey, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 41}}",60.612,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_name, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 66}}",86.968,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_comment, c_name, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 135}}",62.107,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_comment, c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 113}}",62.293,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_acctbal, c_phone, c_comment, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 125}}",61.212,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_nationkey, c_name, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 64}}",61.608,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_acctbal, c_phone, c_comment, c_name, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 140}}",89.318,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_phone, c_nationkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 63}}",63.319,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_nationkey, c_comment, c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 116}}",60.785,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_phone, c_nationkey, c_name, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 69}}",92.263,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_phone, c_comment, c_name, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 151}}",61.67,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_nationkey, c_comment, c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 117}}",66.131,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_phone, c_comment, c_name, c_custkey from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 129}}",76.571,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_acctbal, c_phone, c_nationkey, c_comment, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 129}}",62.304,"[""customer""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select c_mktsegment, c_acctbal, c_phone, c_comment, c_custkey, c_address from customer ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 136}}",62.84,"[""customer""]"
